Incident ID,Year,Publishing Agency Name,Publishing Agency Unit,Agency Type Name,State Abbreviation,State Name,Division Name,Region Name,Incident Date,Offender Race,Offender Ethnicity,Victim Count,Offense Name,Total Individual Victims,Location Name,Bias Description,Victim Types,Multiple Offense,Multiple Bias
184128,2016,East Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-05-08,Black or African American,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
181863,2016,Fort Lupton,,City,CO,Colorado,Mountain,West,2016-05-08,White,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181577,2016,San Francisco,,City,CA,California,Pacific,West,2016-05-09,Black or African American,Not Hispanic or Latino,2,Aggravated Assault;Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian;Anti-Female,Individual,M,M
182458,2016,Purdue University,,University or College,IN,Indiana,East North Central,Midwest,2016-05-12,White,Not Hispanic or Latino,1,Intimidation,1,School-College/University,Anti-Asian,Individual,S,S
185477,2016,Dayton,,City,OH,Ohio,East North Central,Midwest,2016-05-12,White,Unknown,3,Intimidation,3,Residence/Home,Anti-Asian,Individual,S,S
182290,2016,Chicago,,City,IL,Illinois,East North Central,Midwest,2016-05-17,Black or African American,Unknown,1,Intimidation,1,Department/Discount Store,Anti-Asian,Individual,S,S
181472,2016,Rancho Cucamonga,,City,CA,California,Pacific,West,2016-05-17,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Commercial/Office Building,Anti-Asian,Business,S,S
182467,2016,State Police:,Scott County,State Police,IN,Indiana,East North Central,Midwest,2016-05-26,White,Not Hispanic or Latino,2,Intimidation,2,Residence/Home,Anti-Asian,Individual,S,S
183946,2016,Las Vegas Metropolitan Police Department,,City,NV,Nevada,Mountain,West,2016-05-27,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Shelter-Mission/Homeless,Anti-Asian,Individual,S,S
182291,2016,Chicago,,City,IL,Illinois,East North Central,Midwest,2016-05-28,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181092,2016,Los Angeles,,City,CA,California,Pacific,West,2016-06-01,White,Not Hispanic or Latino,1,Simple Assault,1,School-College/University,Anti-Asian,Individual,S,S
183728,2016,Minneapolis,,City,MN,Minnesota,West North Central,Midwest,2016-06-02,Asian,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
180675,2016,Phoenix,,City,AZ,Arizona,Mountain,West,2016-06-04,Black or African American,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
180949,2016,Ridgecrest,,City,CA,California,Pacific,West,2016-06-04,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Grocery/Supermarket,Anti-Asian,Business,S,S
183592,2016,Detroit,,City,MI,Michigan,East North Central,Midwest,2016-06-07,Black or African American,Unknown,1,Aggravated Assault,1,Department/Discount Store,Anti-Asian,Individual,S,S
186122,2016,Austin,,City,TX,Texas,West South Central,South,2016-06-08,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181951,2016,Stratford,,City,CT,Connecticut,New England,Northeast,2016-06-10,Black or African American,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
183076,2016,Quincy,,City,MA,Massachusetts,New England,Northeast,2016-06-11,White,Not Hispanic or Latino,5,Aggravated Assault;Destruction/Damage/Vandalism of Property;Simple Assault,4,Restaurant,Anti-Asian,Business;Individual,M,S
183128,2016,Boston,,City,MA,Massachusetts,New England,Northeast,2016-06-13,White,Not Specified,1,Simple Assault,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
181204,2016,Los Angeles,,City,CA,California,Pacific,West,2016-06-13,Asian,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0,School-College/University,Anti-Asian,Government,S,S
181561,2016,University of California:,San Diego,University or College,CA,California,Pacific,West,2016-06-13,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,School-College/University,Anti-Asian,Government,S,S
180680,2016,Phoenix,,City,AZ,Arizona,Mountain,West,2016-06-17,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181574,2016,San Francisco,,City,CA,California,Pacific,West,2016-06-23,White,Not Hispanic or Latino,1,Simple Assault,1,Restaurant,Anti-Asian,Individual,S,S
184240,2016,Pequannock Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-06-29,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
184966,2016,Roanoke Rapids,,City,NC,North Carolina,South Atlantic,South,2016-06-30,Black or African American,Not Hispanic or Latino,6,Aggravated Assault;Burglary/Breaking & Entering,3,Residence/Home,Anti-Asian;Anti-Hispanic or Latino,Individual,M,M
186692,2016,Lake Stevens,,City,WA,Washington,Pacific,West,2016-07-02,White,Unknown,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
185608,2016,Eugene,,City,OR,Oregon,Pacific,West,2016-07-10,White,Unknown,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
185610,2016,Eugene,,City,OR,Oregon,Pacific,West,2016-07-13,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Business;Individual,S,S
185615,2016,Eugene,,City,OR,Oregon,Pacific,West,2016-07-14,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
184532,2016,New York,,City,NY,New York,Middle Atlantic,Northeast,2016-07-15,Black or African American,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
182609,2016,Lexington,,City,KY,Kentucky,East South Central,South,2016-07-24,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181579,2016,San Francisco,,City,CA,California,Pacific,West,2016-07-24,Asian,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
183281,2016,Escanaba,,City,MI,Michigan,East North Central,Midwest,2016-07-27,White,Unknown,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
184328,2016,Buffalo,,City,NY,New York,Middle Atlantic,Northeast,2016-07-30,Black or African American,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
182952,2016,Massachusetts Bay Transportation Authority:,Middlesex County,Other State Agency,MA,Massachusetts,New England,Northeast,2016-08-01,White,Not Specified,1,Intimidation,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
184060,2016,Sea Isle City,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-08-05,Black or African American,Not Specified,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
186578,2016,Kent,,City,WA,Washington,Pacific,West,2016-08-05,Black or African American,Unknown,1,Theft From Motor Vehicle,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
184158,2016,South Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-08-09,White,Not Specified,2,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
183994,2016,Concord,,City,NH,New Hampshire,New England,Northeast,2016-08-11,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
186425,2016,Seattle,,City,WA,Washington,Pacific,West,2016-08-11,White,Unknown,1,Simple Assault,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
183036,2016,Newton,,City,MA,Massachusetts,New England,Northeast,2016-08-15,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
180907,2016,Walnut Creek,,City,CA,California,Pacific,West,2016-08-16,Unknown,Unknown,3,Intimidation,3,Residence/Home,Anti-Asian,Individual,S,S
186654,2016,Orting,,City,WA,Washington,Pacific,West,2016-08-21,Asian,Unknown,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
186833,2016,Outagamie,,County,WI,Wisconsin,East North Central,Midwest,2016-08-23,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
181647,2016,San Jose,,City,CA,California,Pacific,West,2016-09-02,Unknown,Hispanic or Latino,4,Intimidation,4,Residence/Home,Anti-Asian,Individual,S,S
186247,2016,Amelia,,County,VA,Virginia,South Atlantic,South,2016-09-04,White,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
186433,2016,Seattle,,City,WA,Washington,Pacific,West,2016-09-05,Multiple,Unknown,2,Aggravated Assault;Simple Assault,2,Grocery/Supermarket,Anti-Asian,Individual,M,S
184862,2016,State University of New York Police:,Binghamton,University or College,NY,New York,Middle Atlantic,Northeast,2016-09-19,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
184834,2016,Suffolk County Police Department,,County,NY,New York,Middle Atlantic,Northeast,2016-09-20,Unknown,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
181239,2016,Los Angeles,,City,CA,California,Pacific,West,2016-09-24,Multiple,Hispanic or Latino,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
180878,2016,San Leandro,,City,CA,California,Pacific,West,2016-09-26,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Field/Woods,Anti-Asian,Government,S,S
183477,2016,Troy,,City,MI,Michigan,East North Central,Midwest,2016-09-30,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
183680,2016,Bloomington,,City,MN,Minnesota,West North Central,Midwest,2016-10-02,White,Not Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,Anti-Asian,Individual,S,S
183190,2016,Boston,,City,MA,Massachusetts,New England,Northeast,2016-10-05,Unknown,Unknown,1,Intimidation,1,Convenience Store,Anti-Asian,Individual,S,S
186038,2016,Texas City,,City,TX,Texas,West South Central,South,2016-10-11,Black or African American,Not Specified,1,Not Specified,1,Specialty Store,Anti-Asian,Individual,S,S
184711,2016,New York,,City,NY,New York,Middle Atlantic,Northeast,2016-10-16,American Indian or Alaska Native,Not Specified,1,Robbery,0,Other/Unknown,Anti-Asian,Other,S,S
182316,2016,Chicago,,City,IL,Illinois,East North Central,Midwest,2016-10-21,White,Unknown,1,Simple Assault,1,Air/Bus/Train Terminal,Anti-Asian,Individual,S,S
186292,2016,Loudoun,,County,VA,Virginia,South Atlantic,South,2016-10-23,Asian,Unknown,1,Intimidation,1,School-Elementary/Secondary,Anti-Asian,Individual,S,S
186846,2016,Anchorage,,City,AK,Alaska,Pacific,West,2016-10-30,Black or African American,Unknown,1,Simple Assault,1,Service/Gas Station,Anti-Asian,Individual,S,S
184678,2016,New York,,City,NY,New York,Middle Atlantic,Northeast,2016-11-01,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Other,S,S
186199,2016,St. George,,City,UT,Utah,Mountain,West,2016-11-02,White,Unknown,1,Weapon Law Violations,0,Hotel/Motel/Etc.,Anti-Asian,Society/Public,S,S
183478,2016,Troy,,City,MI,Michigan,East North Central,Midwest,2016-11-04,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
184042,2016,Evesham Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-11-04,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
182484,2016,Des Moines,,City,IA,Iowa,West North Central,Midwest,2016-11-07,White,Unknown,1,Aggravated Assault,1,Specialty Store,Anti-Asian,Individual,S,S
181268,2016,Los Angeles,,City,CA,California,Pacific,West,2016-11-09,Multiple,Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
183341,2016,Meridian Township,,City,MI,Michigan,East North Central,Midwest,2016-11-11,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
183664,2016,Mankato,,City,MN,Minnesota,West North Central,Midwest,2016-11-11,White,Unknown,1,Simple Assault,1,School-College/University,Anti-Asian,Individual,S,S
181131,2016,Los Angeles,,City,CA,California,Pacific,West,2016-11-11,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
184951,2016,Gastonia,,City,NC,North Carolina,South Atlantic,South,2016-11-17,White,Not Hispanic or Latino,1,Aggravated Assault,1,Jail/Prison/Penitentiary/Corrections Facility,Anti-Asian,Individual,S,S
180609,2016,Chandler,,City,AZ,Arizona,Mountain,West,2016-11-17,Unknown,Not Specified,1,Intimidation,1,Field/Woods,Anti-Asian,Individual,S,S
180979,2016,Alhambra,,City,CA,California,Pacific,West,2016-11-18,Unknown,Unknown,6,Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property,3,Residence/Home,Anti-Asian,Individual,M,S
184601,2016,New York,,City,NY,New York,Middle Atlantic,Northeast,2016-11-22,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
184105,2016,Jersey City,,City,NJ,New Jersey,Middle Atlantic,Northeast,2016-11-29,Black or African American,Not Specified,1,Robbery,1,Other/Unknown,Anti-Asian,Individual,S,S
183202,2016,Boston,,City,MA,Massachusetts,New England,Northeast,2016-11-30,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
182817,2016,Saco,,City,ME,Maine,New England,Northeast,2016-11-30,White,Unknown,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
182991,2016,Cambridge,,City,MA,Massachusetts,New England,Northeast,2016-12-01,Unknown,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
183754,2016,Maplewood,,City,MN,Minnesota,West North Central,Midwest,2016-12-02,White,Not Hispanic or Latino,1,Aggravated Assault,1,Park/Playground,Anti-Asian,Individual,S,S
182626,2016,Lexington,,City,KY,Kentucky,East South Central,South,2016-12-03,White,Unknown,1,Simple Assault,1,Bar/Nightclub,Anti-Asian,Individual,S,S
183372,2016,Grand Rapids,,City,MI,Michigan,East North Central,Midwest,2016-12-10,White,Unknown,1,Intimidation,1,Bar/Nightclub,Anti-Asian,Individual,S,S
181352,2016,Buena Park,,City,CA,California,Pacific,West,2016-12-10,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,Anti-Asian,Religious Organization,S,S
182476,2016,Iowa City,,City,IA,Iowa,West North Central,Midwest,2016-12-12,White,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
181956,2016,Vernon,,City,CT,Connecticut,New England,Northeast,2016-12-12,Unknown,Unknown,1,Shoplifting,0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Business,S,S
184715,2016,New York,,City,NY,New York,Middle Atlantic,Northeast,2016-12-14,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
183231,2016,Boston University,,University or College,MA,Massachusetts,New England,Northeast,2016-12-27,Unknown,Unknown,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
186106,2016,Fort Worth,,City,TX,Texas,West South Central,South,2016-12-27,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
182478,2016,University of Iowa,,University or College,IA,Iowa,West North Central,Midwest,2016-12-30,Unknown,Unknown,1,Intimidation,1,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,S,S
181282,2016,Los Angeles,,City,CA,California,Pacific,West,2016-12-31,White,Not Hispanic or Latino,1,Simple Assault,1,Grocery/Supermarket,Anti-Asian,Individual,S,S
1428183,2017,Florence,,City,KY,Kentucky,East South Central,South,2017-01-02,White,Not Specified,1,Shoplifting,0,Department/Discount Store,Anti-Asian,Business,S,S
190385,2017,Loma Linda,,City,CA,California,Pacific,West,2017-01-11,Black or African American,Multiple,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
1428416,2017,Centennial,,City,CO,Colorado,Mountain,West,2017-01-11,White,Not Hispanic or Latino,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
190333,2017,Maplewood,,City,MN,Minnesota,West North Central,Midwest,2017-01-13,White,Not Hispanic or Latino,2,Intimidation,2,Grocery/Supermarket,Anti-Asian,Individual,S,S
193158,2017,New York,,City,NY,New York,Middle Atlantic,Northeast,2017-01-13,Unknown,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
193269,2017,Suffolk County Police Department,,County,NY,New York,Middle Atlantic,Northeast,2017-01-22,Unknown,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
190374,2017,San Diego,,City,CA,California,Pacific,West,2017-02-01,White,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
1428803,2017,Worcester,,City,MA,Massachusetts,New England,Northeast,2017-02-02,White,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,Anti-Asian;Anti-Black or African American,Law Enforcement Officer,S,M
190226,2017,Bergen,,County,NJ,New Jersey,Middle Atlantic,Northeast,2017-02-02,Unknown,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
190227,2017,Paramus,,City,NJ,New Jersey,Middle Atlantic,Northeast,2017-02-02,Unknown,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
1428452,2017,Virginia Beach,,City,VA,Virginia,South Atlantic,South,2017-02-10,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Shopping Mall,Anti-Asian,Business,S,S
193876,2017,Phoenix,,City,AZ,Arizona,Mountain,West,2017-02-11,White,Not Hispanic or Latino,2,Intimidation;Simple Assault,1,Residence/Home,Anti-Asian,Individual,M,S
190343,2017,Oakdale,,City,MN,Minnesota,West North Central,Midwest,2017-02-12,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
1429426,2017,Seattle,,City,WA,Washington,Pacific,West,2017-02-13,Unknown,Not Specified,2,Burglary/Breaking & Entering,1,Other/Unknown,Anti-Asian,Business;Individual,S,S
193731,2017,Garden Grove,,City,CA,California,Pacific,West,2017-02-16,Unknown,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
193758,2017,Los Angeles,,City,CA,California,Pacific,West,2017-02-17,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Asian,Individual,S,S
193536,2017,Boston,,City,MA,Massachusetts,New England,Northeast,2017-02-19,White,Unknown,4,Aggravated Assault;Intimidation,3,Bar/Nightclub,Anti-Asian,Individual,M,S
193220,2017,New York,,City,NY,New York,Middle Atlantic,Northeast,2017-02-23,White,Not Specified,1,Simple Assault,1,Other/Unknown,Anti-Asian,Individual,S,S
